Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified
POST_04626,2024-06-29 06:36:00,LinkedIn,Document,Lifestyle,818,66,436,21553,162,475801,0.28,6,Saturday,18,1928,Neutral,Macro,True,False
POST_03948,2024-06-29 08:58:00,Facebook,Video,Health,5900,5,98,26458,747,352542,1.7,8,Saturday,27,571,Positive,Macro,True,True
POST_04858,2024-06-29 14:27:00,YouTube,Community Post,Health,15275,349,40,883318,3970,151601,10.33,14,Saturday,4,1281,Positive,Macro,False,True
POST_04177,2024-06-29 19:15:00,Facebook,Video,Education,2803,286,490,9424,192,109765,3.26,19,Saturday,27,446,Negative,Macro,True,True
POST_03369,2024-06-29 20:54:00,Instagram,Carousel,Lifestyle,4407,334,245,30646,912,194918,2.56,20,Saturday,4,672,Neutral,Macro,True,False
POST_00230,2024-06-29 22:33:00,Facebook,Post,Business,5404,355,381,63916,365,12113,50.69,22,Saturday,0,276,Positive,Micro,True,False
POST_04042,2024-06-30 01:52:00,Twitter,Poll,Business,360,183,1705,81855,268,146412,1.54,1,Sunday,13,1262,Neutral,Macro,False,False
POST_04098,2024-06-30 09:07:00,Instagram,Carousel,Fashion,5361,129,297,21408,401,113245,5.11,9,Sunday,21,1355,Neutral,Macro,True,False
POST_01551,2024-06-30 10:03:00,YouTube,Community Post,Education,2803,202,1382,146306,1464,263047,1.67,10,Sunday,25,1465,Positive,Macro,True,False
POST_04630,2024-06-30 12:43:00,Facebook,Video,Sports,3206,371,505,74987,254,401795,1.02,12,Sunday,4,217,Neutral,Macro,True,False
POST_02566,2024-06-30 14:55:00,Twitter,Tweet,Travel,1703,193,1365,33481,246,418708,0.78,14,Sunday,2,743,Positive,Macro,True,True
POST_01686,2024-06-30 15:37:00,TikTok,Video,Entertainment,11138,1367,4080,427452,1441,405347,4.09,15,Sunday,23,235,Neutral,Macro,True,True
POST_02113,2024-06-30 15:57:00,Instagram,Photo,Fitness,7533,344,79,2249,537,6980,113.98,15,Sunday,29,1586,Positive,Nano,True,False
POST_03289,2024-06-30 17:42:00,YouTube,Video,Food,7538,43,1030,43448,1981,414582,2.08,17,Sunday,16,447,Neutral,Macro,True,False
POST_00650,2024-06-30 20:31:00,Facebook,Live,Fashion,6906,189,47,66083,524,182437,3.91,20,Sunday,5,162,Positive,Macro,False,False
POST_01940,2024-06-30 21:04:00,Instagram,Reel,Fashion,4152,350,14,27715,295,400246,1.13,21,Sunday,0,488,Negative,Macro,True,True
POST_01567,2024-06-30 23:00:00,LinkedIn,Article,Travel,740,117,267,26752,240,385448,0.29,23,Sunday,28,833,Neutral,Macro,True,True
POST_03947,2024-07-01 06:01:00,LinkedIn,Document,Education,840,82,143,11761,45,18379,5.79,6,Monday,22,1028,Positive,Micro,True,False
POST_04103,2024-07-01 06:45:00,Facebook,Video,Technology,3718,7,652,2827,11,42845,10.22,6,Monday,12,111,Positive,Micro,True,True
POST_04666,2024-07-01 13:33:00,LinkedIn,Poll,Lifestyle,1002,47,350,28889,36,377316,0.37,13,Monday,26,477,Positive,Macro,True,False
POST_02202,2024-07-01 15:20:00,Instagram,Carousel,Education,6461,399,114,31385,677,196277,3.55,15,Monday,23,832,Negative,Macro,False,False
POST_00064,2024-07-01 16:58:00,Twitter,Retweet,Food,674,246,1959,44952,47,123155,2.34,16,Monday,19,758,Positive,Macro,True,False
POST_02902,2024-07-01 20:31:00,TikTok,Duet,Fashion,29515,1848,2471,88872,654,63468,53.31,20,Monday,6,84,Positive,Mid-tier,True,False
POST_04929,2024-07-01 21:36:00,LinkedIn,Document,Lifestyle,1706,102,396,29371,5,110760,1.99,21,Monday,8,1367,Neutral,Macro,True,False
POST_01128,2024-07-02 03:58:00,Twitter,Tweet,Fashion,649,241,779,25935,10,316762,0.53,3,Tuesday,27,1021,Neutral,Macro,True,False
POST_03472,2024-07-02 08:10:00,TikTok,Video,Technology,22937,991,3243,406634,1316,95745,28.38,8,Tuesday,5,431,Positive,Mid-tier,True,True
POST_03974,2024-07-02 10:45:00,LinkedIn,Poll,Travel,1535,147,442,1515,292,245472,0.87,10,Tuesday,25,908,Negative,Macro,True,False
POST_02592,2024-07-02 14:37:00,TikTok,Stitch,Food,39818,50,4675,95577,1150,107389,41.48,14,Tuesday,17,92,Positive,Macro,True,True
POST_04784,2024-07-02 22:49:00,Twitter,Thread,Health,1426,75,1297,54262,333,272360,1.03,22,Tuesday,19,131,Positive,Macro,True,False
POST_04919,2024-07-03 02:04:00,TikTok,Duet,Gaming,34492,1642,2977,196703,1575,391827,9.98,2,Wednesday,18,211,Negative,Macro,False,False
POST_01747,2024-07-03 02:31:00,Instagram,Story,Health,9376,494,130,9456,687,392185,2.55,2,Wednesday,16,122,Positive,Macro,True,False
POST_00464,2024-07-03 05:11:00,Facebook,Video,Food,119,262,878,34819,86,28234,4.46,5,Wednesday,5,173,Neutral,Micro,True,False
POST_00598,2024-07-03 08:44:00,Instagram,Carousel,Sports,1351,242,204,9450,756,115059,1.56,8,Wednesday,15,435,Positive,Macro,True,False
POST_04965,2024-07-03 10:27:00,Facebook,Post,Lifestyle,1417,337,15,52074,307,3693,47.9,10,Wednesday,28,1425,Positive,Nano,True,True
POST_03770,2024-07-03 13:01:00,Instagram,Photo,Technology,8644,335,28,27520,962,261869,3.44,13,Wednesday,0,680,Neutral,Macro,False,False
POST_03451,2024-07-03 13:50:00,Facebook,Video,Sports,4400,199,380,53384,551,79586,6.26,13,Wednesday,21,356,Neutral,Mid-tier,True,False
POST_02096,2024-07-03 16:25:00,TikTok,Video,Business,45795,1936,2701,368254,2305,142529,35.38,16,Wednesday,21,298,Positive,Macro,False,False
POST_00784,2024-07-03 17:18:00,Twitter,Thread,Entertainment,3226,11,585,11068,391,421673,0.91,17,Wednesday,22,1952,Neutral,Macro,True,False
POST_02422,2024-07-03 17:25:00,Instagram,Story,Food,3147,256,4,36341,613,166533,2.05,17,Wednesday,2,108,Positive,Macro,True,False
POST_02237,2024-07-03 18:08:00,TikTok,Stitch,Technology,44071,1218,3145,332716,1878,163888,29.55,18,Wednesday,5,443,Positive,Macro,True,False
POST_02654,2024-07-03 19:14:00,Instagram,Photo,Fashion,2171,59,237,8239,33,48112,5.13,19,Wednesday,14,504,Neutral,Micro,True,False
POST_04806,2024-07-03 23:06:00,Facebook,Live,Fashion,7744,116,575,55109,552,420123,2.01,23,Wednesday,21,562,Positive,Macro,True,False
POST_02610,2024-07-04 03:57:00,Instagram,Photo,Entertainment,7741,256,217,29297,619,382906,2.15,3,Thursday,7,1285,Neutral,Macro,True,True
POST_04625,2024-07-04 14:11:00,YouTube,Community Post,Entertainment,7060,575,1189,548449,651,351974,2.51,14,Thursday,20,728,Positive,Macro,True,False
POST_02847,2024-07-04 16:55:00,TikTok,Duet,Business,47180,921,3480,285364,1447,86109,59.9,16,Thursday,16,293,Positive,Mid-tier,True,False
POST_01829,2024-07-04 19:24:00,TikTok,Stitch,Education,20240,1633,501,184809,649,175795,12.73,19,Thursday,9,527,Negative,Macro,False,False
POST_03555,2024-07-05 12:02:00,Instagram,Reel,Gaming,2379,143,88,49141,988,481723,0.54,12,Friday,13,73,Positive,Macro,True,False
POST_03430,2024-07-05 12:56:00,Facebook,Live,Fashion,4408,289,944,60223,507,289720,1.95,12,Friday,7,31,Positive,Macro,True,True
POST_04715,2024-07-05 15:47:00,Facebook,Live,Fitness,3556,198,430,34618,134,28134,14.87,15,Friday,24,565,Positive,Micro,True,False
POST_04239,2024-07-05 16:07:00,LinkedIn,Poll,Technology,1062,138,28,16326,17,352750,0.35,16,Friday,11,348,Neutral,Macro,True,True
POST_02104,2024-07-05 19:42:00,LinkedIn,Article,Business,1846,36,88,18025,186,41475,4.75,19,Friday,8,1715,Positive,Micro,False,False
POST_03488,2024-07-06 01:30:00,Instagram,Reel,Fashion,3237,146,198,34057,549,113545,3.15,1,Saturday,2,226,Positive,Macro,True,False
POST_00106,2024-07-06 08:29:00,Instagram,Story,Education,371,71,136,12842,985,43751,1.32,8,Saturday,0,569,Positive,Micro,True,False
POST_04455,2024-07-06 14:22:00,TikTok,Stitch,Travel,25230,102,4997,298441,2728,143504,21.13,14,Saturday,18,87,Neutral,Macro,True,False
POST_04167,2024-07-06 14:40:00,Instagram,Story,Sports,5218,403,62,5790,152,77714,7.31,14,Saturday,3,1305,Neutral,Mid-tier,True,True
POST_02217,2024-07-06 16:17:00,TikTok,Stitch,Sports,5660,575,2287,434613,821,86798,9.82,16,Saturday,6,42,Neutral,Mid-tier,True,False
POST_03736,2024-07-06 23:31:00,Facebook,Live,Education,5867,49,733,7846,470,431619,1.54,23,Saturday,15,584,Neutral,Macro,True,True
POST_01260,2024-07-07 05:40:00,Facebook,Live,Lifestyle,2344,282,92,31974,633,468043,0.58,5,Sunday,13,135,Positive,Macro,True,True
POST_03109,2024-07-07 06:35:00,Facebook,Live,Health,237,262,934,37926,790,50611,2.83,6,Sunday,25,438,Positive,Mid-tier,True,False
POST_02891,2024-07-07 08:18:00,Twitter,Thread,Lifestyle,4954,47,672,16847,436,242126,2.34,8,Sunday,20,1054,Positive,Macro,True,False
POST_03417,2024-07-07 20:28:00,Twitter,Tweet,Fitness,1240,110,1888,61635,268,16300,19.87,20,Sunday,6,143,Negative,Micro,True,False
POST_02383,2024-07-08 00:39:00,YouTube,Short,Health,12274,33,1022,805350,2867,366156,3.64,0,Monday,1,546,Positive,Macro,True,True
POST_02890,2024-07-08 03:44:00,TikTok,Stitch,Health,13311,699,860,59235,1511,424418,3.5,3,Monday,0,246,Positive,Macro,True,True
POST_04556,2024-07-08 08:31:00,Facebook,Story,Sports,561,341,25,25408,140,270739,0.34,8,Monday,8,1010,Neutral,Macro,False,True
POST_03047,2024-07-08 11:40:00,Twitter,Thread,Entertainment,3385,238,1935,22663,324,333858,1.66,11,Monday,26,988,Positive,Macro,True,False
POST_01618,2024-07-08 11:56:00,LinkedIn,Post,Fitness,917,30,480,17738,197,437850,0.33,11,Monday,18,1615,Positive,Macro,True,True
POST_03236,2024-07-08 14:43:00,Instagram,Reel,Lifestyle,4311,493,235,22378,442,373979,1.35,14,Monday,2,221,Neutral,Macro,True,True
POST_00979,2024-07-09 00:47:00,Facebook,Post,Sports,4808,185,6,40929,173,400800,1.25,0,Tuesday,4,1514,Neutral,Macro,True,False
POST_00126,2024-07-09 02:38:00,Twitter,Thread,Business,1007,292,539,89365,258,399416,0.46,2,Tuesday,15,1793,Neutral,Macro,True,False
POST_02327,2024-07-09 03:18:00,TikTok,Video,Health,2755,418,1334,183742,1226,240279,1.88,3,Tuesday,29,115,Negative,Macro,False,True
POST_02517,2024-07-09 06:32:00,Instagram,Carousel,Food,8726,173,292,25321,275,480526,1.91,6,Tuesday,21,1711,Neutral,Macro,True,False
POST_04966,2024-07-09 11:15:00,Instagram,Photo,Education,3044,405,199,1275,856,303630,1.2,11,Tuesday,20,655,Neutral,Macro,True,False
POST_03157,2024-07-09 12:18:00,YouTube,Community Post,Food,10297,91,1007,249093,1442,145672,7.82,12,Tuesday,2,541,Positive,Macro,True,True
POST_01941,2024-07-10 05:47:00,Instagram,Story,Sports,6582,420,273,26082,722,50366,14.44,5,Wednesday,4,908,Neutral,Mid-tier,True,False
POST_03561,2024-07-10 06:11:00,Twitter,Poll,Gaming,1603,277,1994,42842,167,117766,3.29,6,Wednesday,26,521,Neutral,Macro,True,True
POST_01513,2024-07-10 08:17:00,YouTube,Short,Fashion,10371,810,831,522291,3618,263912,4.55,8,Wednesday,6,211,Positive,Macro,True,False
POST_01289,2024-07-10 10:53:00,Instagram,Story,Travel,7350,104,173,36114,128,287449,2.65,10,Wednesday,16,1701,Positive,Macro,True,False
POST_02375,2024-07-10 17:22:00,LinkedIn,Poll,Technology,815,107,22,1943,14,442808,0.21,17,Wednesday,4,1329,Positive,Macro,True,False
POST_00751,2024-07-10 21:42:00,Instagram,Photo,Gaming,1453,459,82,29876,558,369387,0.54,21,Wednesday,26,114,Negative,Macro,True,True
POST_02320,2024-07-11 02:11:00,Twitter,Thread,Fashion,1701,254,676,8004,53,428072,0.61,2,Thursday,8,646,Positive,Macro,True,False
POST_04409,2024-07-11 04:19:00,Twitter,Poll,Fashion,1921,68,1219,90526,47,304264,1.05,4,Thursday,14,936,Neutral,Macro,True,False
POST_01772,2024-07-11 05:58:00,TikTok,Stitch,Health,34356,59,4218,132343,985,342408,11.28,5,Thursday,29,237,Positive,Macro,True,True
POST_04846,2024-07-11 13:44:00,Twitter,Retweet,Education,1617,44,1951,93911,100,355481,1.02,13,Thursday,8,317,Negative,Macro,True,True
POST_04019,2024-07-11 13:49:00,Twitter,Poll,Business,1620,271,1615,45449,444,157620,2.22,13,Thursday,25,1963,Negative,Macro,True,True
POST_01543,2024-07-11 15:34:00,Facebook,Live,Sports,2936,61,825,66643,344,472811,0.81,15,Thursday,22,309,Negative,Macro,False,False
POST_02130,2024-07-12 00:45:00,Twitter,Thread,Travel,1093,229,1979,57776,14,143400,2.3,0,Friday,22,1719,Positive,Macro,True,False
POST_03089,2024-07-12 02:01:00,Facebook,Post,Health,5101,83,48,56250,543,172333,3.04,2,Friday,14,300,Positive,Macro,False,False
POST_04222,2024-07-12 13:10:00,Facebook,Post,Technology,3029,26,361,69100,369,135479,2.52,13,Friday,11,1935,Negative,Macro,True,True
POST_03761,2024-07-12 15:32:00,Instagram,Reel,Entertainment,3841,478,138,17717,372,340929,1.31,15,Friday,0,463,Positive,Macro,True,False
POST_03963,2024-07-12 17:18:00,Instagram,Photo,Lifestyle,171,39,70,48940,496,454678,0.06,17,Friday,23,1622,Neutral,Macro,False,False
POST_04536,2024-07-12 18:40:00,Facebook,Video,Education,930,371,878,36101,443,417428,0.52,18,Friday,17,239,Positive,Macro,True,False
POST_00433,2024-07-12 22:15:00,Facebook,Story,Entertainment,359,52,777,58087,629,78448,1.51,22,Friday,22,950,Negative,Mid-tier,True,False
POST_01389,2024-07-12 23:25:00,YouTube,Community Post,Fitness,12320,523,1125,832600,4374,256381,5.45,23,Friday,0,1337,Positive,Macro,True,True
POST_04195,2024-07-13 00:00:00,Facebook,Live,Sports,1548,305,875,6338,213,186496,1.46,0,Saturday,16,236,Neutral,Macro,True,False
POST_02933,2024-07-13 04:02:00,Instagram,Reel,Health,7368,290,266,14031,225,435732,1.82,4,Saturday,28,393,Positive,Macro,True,False
POST_02414,2024-07-13 06:33:00,Instagram,Carousel,Fitness,817,395,144,47931,767,299336,0.45,6,Saturday,25,1723,Positive,Macro,False,False
POST_04510,2024-07-13 09:02:00,YouTube,Community Post,Fashion,8265,205,740,836590,3721,219211,4.2,9,Saturday,14,214,Positive,Macro,True,False
POST_02581,2024-07-13 09:28:00,Instagram,Reel,Food,1182,31,247,23082,986,475755,0.31,9,Saturday,24,350,Negative,Macro,True,False
POST_01601,2024-07-13 13:44:00,Instagram,Story,Food,4547,111,112,24328,223,300963,1.58,13,Saturday,7,1063,Negative,Macro,True,False
POST_00488,2024-07-13 19:16:00,Twitter,Tweet,Education,1997,222,1933,88579,365,228907,1.81,19,Saturday,29,345,Positive,Macro,True,False
POST_04471,2024-07-13 23:00:00,YouTube,Video,Health,16986,428,1556,403137,2580,291840,6.5,23,Saturday,23,313,Neutral,Macro,False,True
POST_01087,2024-07-13 23:07:00,Facebook,Live,Gaming,6205,314,156,47139,735,327745,2.04,23,Saturday,1,504,Neutral,Macro,True,True
POST_00922,2024-07-14 00:28:00,Facebook,Story,Fitness,898,363,237,63297,250,234220,0.64,0,Sunday,5,1771,Positive,Macro,True,False
POST_01079,2024-07-14 01:17:00,Instagram,Carousel,Entertainment,4342,325,47,23557,406,138058,3.41,1,Sunday,8,55,Positive,Macro,True,True
POST_03575,2024-07-14 03:52:00,TikTok,Duet,Education,35052,1367,4686,225389,2518,259397,15.85,3,Sunday,0,406,Positive,Macro,True,True
POST_04569,2024-07-14 06:45:00,Instagram,Reel,Sports,1289,378,15,3301,169,126894,1.33,6,Sunday,2,435,Positive,Macro,True,True
POST_02929,2024-07-14 09:44:00,TikTok,Stitch,Sports,48015,847,622,366634,2415,412755,11.99,9,Sunday,20,248,Neutral,Macro,True,False
POST_00104,2024-07-15 06:34:00,Facebook,Live,Technology,7284,25,214,2893,474,320247,2.35,6,Monday,23,597,Positive,Macro,True,True
POST_00332,2024-07-15 06:47:00,TikTok,Duet,Lifestyle,39259,1247,2426,226432,687,292120,14.7,6,Monday,1,552,Negative,Macro,True,False
POST_02338,2024-07-15 08:52:00,Twitter,Poll,Business,4520,216,1408,4841,351,468954,1.31,8,Monday,15,1646,Positive,Macro,True,True
POST_04243,2024-07-15 08:57:00,TikTok,Stitch,Technology,19171,1246,1524,37947,2635,33052,66.38,8,Monday,21,98,Neutral,Micro,True,True
POST_04575,2024-07-15 13:35:00,TikTok,Video,Gaming,15688,81,4567,458518,1828,489197,4.16,13,Monday,0,422,Neutral,Macro,True,False
POST_03606,2024-07-15 15:22:00,Instagram,Story,Health,896,83,15,15376,665,87259,1.14,15,Monday,27,1538,Neutral,Mid-tier,True,False
POST_04116,2024-07-15 21:42:00,Twitter,Retweet,Business,4881,2,152,18259,163,369254,1.36,21,Monday,1,490,Neutral,Macro,True,False
POST_02934,2024-07-16 00:46:00,Facebook,Post,Fitness,1368,158,220,2449,168,337878,0.52,0,Tuesday,2,1751,Positive,Macro,True,False
POST_01677,2024-07-16 06:53:00,Instagram,Reel,Entertainment,3321,36,213,43942,282,45049,7.92,6,Tuesday,5,227,Neutral,Micro,True,False
POST_02712,2024-07-16 09:17:00,Facebook,Live,Travel,48,289,280,4878,666,92599,0.67,9,Tuesday,13,545,Positive,Mid-tier,True,False
POST_03835,2024-07-16 14:00:00,Facebook,Live,Fitness,1041,54,307,7042,313,32264,4.35,14,Tuesday,25,388,Neutral,Micro,True,False
POST_04889,2024-07-16 19:41:00,Instagram,Carousel,Sports,651,316,21,21568,229,257303,0.38,19,Tuesday,8,966,Positive,Macro,True,False
POST_04422,2024-07-16 22:23:00,YouTube,Live,Entertainment,9703,769,280,286212,2039,414839,2.59,22,Tuesday,28,542,Positive,Macro,True,False
POST_00336,2024-07-17 09:14:00,Instagram,Photo,Travel,1199,373,231,42943,354,318767,0.57,9,Wednesday,4,1500,Negative,Macro,True,True
POST_01939,2024-07-17 09:28:00,Facebook,Live,Health,3751,376,204,72884,428,200731,2.16,9,Wednesday,3,156,Neutral,Macro,False,False
POST_02026,2024-07-17 10:31:00,Twitter,Poll,Lifestyle,4783,5,1527,43294,275,303391,2.08,10,Wednesday,3,105,Neutral,Macro,True,False
POST_03184,2024-07-17 20:11:00,Instagram,Photo,Entertainment,7152,364,191,30011,112,90161,8.55,20,Wednesday,25,994,Negative,Mid-tier,True,True
POST_03848,2024-07-17 21:47:00,Facebook,Story,Sports,6244,83,453,8334,627,120923,5.61,21,Wednesday,18,633,Neutral,Macro,False,False
POST_02166,2024-07-18 01:50:00,YouTube,Short,Entertainment,12099,179,1277,16628,2990,316131,4.29,1,Thursday,12,452,Positive,Macro,False,False
POST_04740,2024-07-18 08:06:00,Facebook,Post,Food,860,156,47,71306,724,427169,0.25,8,Thursday,17,850,Neutral,Macro,True,False
POST_03869,2024-07-18 10:05:00,LinkedIn,Document,Business,1088,56,375,4159,136,188468,0.81,10,Thursday,15,274,Positive,Macro,True,False
POST_04755,2024-07-18 10:48:00,TikTok,Video,Fitness,41082,1735,4138,122993,1771,58975,79.62,10,Thursday,6,434,Positive,Mid-tier,True,False
POST_03135,2024-07-18 15:20:00,Instagram,Photo,Gaming,6165,322,99,42540,872,188042,3.5,15,Thursday,27,802,Positive,Macro,True,False
POST_01741,2024-07-18 16:07:00,TikTok,Stitch,Gaming,29705,1980,4514,162795,432,272034,13.31,16,Thursday,5,351,Positive,Macro,True,False
POST_02874,2024-07-18 16:21:00,Twitter,Thread,Sports,2142,46,1609,9689,420,381137,1.0,16,Thursday,25,781,Positive,Macro,True,True
POST_04282,2024-07-18 22:09:00,LinkedIn,Document,Food,419,65,81,6307,117,417820,0.14,22,Thursday,18,264,Neutral,Macro,True,True
POST_00225,2024-07-18 22:44:00,Twitter,Tweet,Fashion,2543,81,20,49487,491,479966,0.55,22,Thursday,23,1721,Neutral,Macro,True,False
POST_04344,2024-07-18 22:54:00,TikTok,Stitch,Technology,49339,1012,2225,233121,204,432034,12.17,22,Thursday,29,388,Neutral,Macro,True,True
POST_01103,2024-07-19 10:14:00,TikTok,Duet,Education,11471,1220,3054,128108,1904,487696,3.23,10,Friday,17,564,Negative,Macro,True,False
POST_01199,2024-07-19 14:06:00,LinkedIn,Document,Food,83,7,485,12803,18,86690,0.66,14,Friday,2,1567,Neutral,Mid-tier,True,False
POST_04353,2024-07-19 23:41:00,Twitter,Poll,Technology,1988,245,225,96614,240,156163,1.57,23,Friday,20,235,Positive,Macro,True,False
POST_01456,2024-07-19 23:57:00,YouTube,Community Post,Gaming,6637,438,1261,505316,3890,57732,14.44,23,Friday,23,60,Positive,Mid-tier,True,False
POST_03215,2024-07-20 03:02:00,Instagram,Carousel,Food,1192,97,10,46093,442,454894,0.29,3,Saturday,21,654,Neutral,Macro,True,True
POST_04498,2024-07-21 02:33:00,Instagram,Carousel,Fashion,9197,97,118,5067,525,391095,2.41,2,Sunday,5,1077,Neutral,Macro,True,False
POST_00648,2024-07-21 05:38:00,LinkedIn,Document,Fitness,941,91,391,12694,42,44733,3.18,5,Sunday,1,1981,Neutral,Micro,True,True
POST_04176,2024-07-21 07:27:00,YouTube,Community Post,Entertainment,8472,715,1520,283028,902,337042,3.18,7,Sunday,26,1537,Negative,Macro,True,False
POST_03680,2024-07-21 09:05:00,Twitter,Retweet,Food,4914,60,187,77434,451,184546,2.8,9,Sunday,14,1536,Positive,Macro,True,True
POST_01500,2024-07-21 12:23:00,TikTok,Stitch,Health,9583,1171,1049,99449,211,484277,2.44,12,Sunday,9,431,Positive,Macro,True,False
POST_01263,2024-07-21 14:37:00,Twitter,Thread,Entertainment,4817,230,70,73651,382,418903,1.22,14,Sunday,0,325,Positive,Macro,False,True
POST_02476,2024-07-21 15:25:00,TikTok,Video,Education,42781,1865,4071,412036,2341,156527,31.12,15,Sunday,8,333,Neutral,Macro,True,False
POST_00288,2024-07-22 02:37:00,Facebook,Video,Fashion,7792,29,733,28933,379,178037,4.8,2,Monday,25,531,Neutral,Macro,True,False
POST_00221,2024-07-22 04:01:00,LinkedIn,Post,Fashion,1728,107,243,21545,172,23536,8.83,4,Monday,23,1327,Negative,Micro,True,False
POST_00067,2024-07-22 04:23:00,Instagram,Photo,Technology,9157,201,287,15947,756,72299,13.34,4,Monday,3,1250,Negative,Mid-tier,True,False
POST_03943,2024-07-22 06:18:00,Instagram,Carousel,Health,1714,234,86,31616,886,398896,0.51,6,Monday,4,1358,Positive,Macro,True,False
POST_03261,2024-07-22 10:12:00,Instagram,Carousel,Education,7709,88,260,23387,96,99378,8.11,10,Monday,15,575,Positive,Mid-tier,True,False
POST_01796,2024-07-22 19:12:00,Instagram,Story,Technology,118,60,120,12690,576,154314,0.19,19,Monday,13,572,Neutral,Macro,True,True
POST_00770,2024-07-23 01:20:00,TikTok,Duet,Business,7804,1485,78,199860,2650,224054,4.18,1,Tuesday,1,41,Neutral,Macro,True,False
POST_03222,2024-07-23 05:42:00,Instagram,Carousel,Fashion,3390,144,158,23624,605,173088,2.13,5,Tuesday,2,1882,Neutral,Macro,False,False
